STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
       4104;20250302;    3;   4.7;   1.3;    3;   0.0;   0;    9.583;   0;   1.3;   4.9;  987.50;    1.9;   72.88;   10.2;   -3.5;   -5.8;eor
       4104;20250303;    3;   3.9;   1.6;    3;   0.0;   0;    9.283;   0;   3.7;   4.5;  984.55;    2.4;   67.17;   12.7;   -5.1;   -7.1;eor
       4104;20250304;    3;   4.2;   1.5;    3;   0.0;   0;    8.183;   0;   6.1;   4.8;  982.21;    4.2;   64.13;   15.5;   -3.3;   -4.8;eor
       4104;20250305;    3;   4.3;   1.4;    3;   0.0;   0;    9.533;   0;   0.3;   5.2;  981.58;    4.9;   65.08;   16.4;   -3.8;   -5.9;eor
       4104;20250306;    3;   5.8;   1.5;    3;   0.0;   0;    9.517;   0;   0.1;   6.0;  978.39;    5.8;   69.08;   18.0;   -2.9;   -5.0;eor
       4104;20250307;    3;   3.9;   1.6;    3;   0.0;   0;    9.350;   0;   0.2;   6.6;  974.97;    6.8;   71.17;   18.3;   -2.0;   -4.7;eor
       4104;20250308;    3;   5.2;   1.7;    3;   0.0;   0;    9.617;   0;   0.7;   6.1;  970.12;    6.7;   67.92;   17.7;   -1.6;   -4.6;eor
       4104;20250309;    3;   4.9;   1.9;    3;   0.0;   0;    9.783;   0;   4.3;   6.0;  962.37;    7.5;   63.71;   19.0;   -1.3;   -3.7;eor
       4104;20250310;    3;  10.6;   2.1;    3;   2.6;   6;    2.583;   0;   6.8;   7.6;  958.37;    6.3;   80.13;   12.8;    0.2;   -2.4;eor
       4104;20250311;    3;   5.9;   1.8;    3;   0.0;   0;    6.083;   0;   6.4;   8.6;  959.05;    8.6;   79.00;   16.6;    3.6;    1.2;eor
       4104;20250312;    3;   5.2;   1.5;    3;   2.0;   6;    1.500;   0;   7.6;   8.4;  953.91;    6.6;   86.08;   12.1;    1.4;   -1.0;eor
       4104;20250313;    3;   6.7;   1.9;    3;   0.8;   6;    0.000;   0;   7.5;   7.3;  953.35;    5.1;   82.92;    7.1;    3.4;    0.6;eor
       4104;20250314;    3;   5.2;   1.7;    3;   0.6;   6;    0.000;   0;   7.7;   7.2;  961.31;    4.7;   84.46;    7.5;    3.1;    2.5;eor
       4104;20250315;    3;  11.4;   4.2;    3;   0.0;   6;    1.083;   0;   7.8;   6.5;  968.06;    4.8;   75.75;    7.3;    3.2;    2.2;eor
       4104;20250316;    3;   8.6;   2.8;    3;   0.0;   0;    9.500;   0;   3.1;   5.4;  971.55;    5.3;   62.79;   11.3;   -0.6;   -4.4;eor
       4104;20250317;    3;  12.9;   2.8;    3;   0.0;   8;    5.033;   0;   2.4;   4.1;  980.63;    0.9;   63.54;    7.3;   -4.3;   -7.4;eor
       4104;20250318;    3;   9.5;   2.5;    3;   0.0;   0;   10.517;   0;   0.0;   3.1;  985.03;    0.7;   52.04;    8.8;   -6.7;   -8.9;eor
       4104;20250319;    3;   6.3;   1.8;    3;   0.0;   0;   10.600;   0;   0.0;   3.7;  983.24;    3.4;   53.33;   14.1;   -5.7;   -8.0;eor
       4104;20250320;    3;   6.1;   1.8;    3;   0.0;   0;   10.533;   0;   0.3;   5.7;  981.18;    6.7;   60.21;   17.5;   -4.1;   -6.2;eor
       4104;20250321;    3;   6.7;   1.9;    3;   0.0;   0;   10.117;   0;   4.9;   6.7;  974.46;   10.1;   58.58;   20.0;   -0.4;   -2.0;eor
       4104;20250322;    3;   5.6;   2.2;    3;   0.0;   0;    5.767;   0;   7.2;   7.2;  964.24;   10.8;   57.13;   17.7;    4.6;    1.9;eor
       4104;20250323;    3;   9.9;   2.3;    3;   0.8;   6;    0.233;   0;   7.4;   9.0;  961.84;    8.6;   80.54;   13.5;    3.9;    0.7;eor
       4104;20250324;    3;   4.9;   1.2;    3;   0.6;   6;    1.017;   0;   7.4;  10.2;  969.00;    9.2;   87.63;   15.8;    5.7;    3.8;eor
       4104;20250325;    3;   9.8;   1.1;    3;   4.7;   6;    4.100;   0;   4.8;   9.6;  973.78;    8.9;   85.29;   17.5;    4.2;    1.2;eor
       4104;20250326;    3;   7.5;   1.5;    3;   3.0;   6;    0.000;   0;   7.1;   8.8;  975.33;    6.1;   92.50;    9.9;    2.0;    0.2;eor
       4104;20250327;    3;   8.8;   2.2;    3;   0.0;   0;    1.950;   0;   5.0;   7.3;  975.66;    7.1;   74.13;   13.8;    1.1;   -0.7;eor
       4104;20250328;    3;   6.4;   1.9;    3;   1.1;   6;   10.233;   0;   4.2;   7.0;  968.39;    8.2;   68.33;   17.6;   -0.7;   -2.6;eor
       4104;20250329;    3;  11.2;   2.6;    3;   1.6;   6;    0.317;   0;   7.8;   9.0;  968.46;    9.6;   75.88;   14.8;    7.4;    7.0;eor
       4104;20250330;    3;  15.6;   3.9;    3;   0.7;   6;    4.350;   0;   7.0;   7.3;  972.27;    8.6;   66.92;   14.1;    3.5;   -0.1;eor
       4104;20250331;    3;  11.3;   3.0;    3;   1.5;   6;    0.017;   0;   7.6;   7.5;  976.65;    6.0;   80.08;    9.0;    4.3;    2.4;eor
       4104;20250401;    3;  11.9;   2.9;    3;   0.0;   0;    5.183;   0;   5.7;   6.9;  979.45;    7.0;   70.29;   12.0;    2.3;   -0.3;eor
       4104;20250402;    3;   9.4;   2.5;    3;   0.0;   0;    4.250;   0;   5.3;   7.6;  978.04;    9.3;   66.29;   15.8;    2.7;   -1.5;eor
       4104;20250403;    3;   6.9;   2.1;    3;   0.0;   0;   11.217;   0;   0.6;   7.3;  979.16;   11.4;   58.04;   20.3;    2.5;   -0.7;eor
       4104;20250404;    3;   6.2;   1.9;    3;   0.0;   0;   11.250;   0;   0.0;   7.6;  975.55;   11.8;   59.96;   22.0;    2.5;    0.0;eor
       4104;20250405;    3;  13.2;   2.8;    3;   0.0;   0;    9.033;   0;   3.4;   7.2;  970.82;   10.0;   61.25;   21.2;    2.5;   -0.1;eor
       4104;20250406;    3;  11.6;   2.9;    3;   0.0;   0;   11.533;   0;   0.4;   3.4;  978.37;    3.9;   43.75;   11.2;   -1.6;   -4.9;eor
       4104;20250407;    3;   7.6;   1.9;    3;   0.0;   0;   10.183;   0;   4.1;   4.3;  980.52;    4.4;   54.13;   11.6;   -3.8;   -6.4;eor
       4104;20250408;    3;   7.5;   2.0;    3;   0.0;   0;    9.600;   0;   1.6;   5.2;  981.35;    6.0;   60.14;   15.9;   -2.0;   -4.3;eor
       4104;20250409;    3;   5.4;   1.4;    3;   0.0;   0;    2.000;   0;   5.3;   5.5;  978.75;    5.3;   64.42;   14.9;   -1.8;   -4.2;eor
       4104;20250410;    3;   7.8;   1.9;    3;   0.0;   0;    9.017;   0;   7.0;   6.5;  979.66;    8.9;   59.13;   17.2;    1.3;    0.0;eor
       4104;20250411;    3;  10.1;   2.3;    3;   0.0;   0;   10.950;   0;   4.2;   6.9;  975.61;   11.5;   55.92;   22.0;    0.8;   -2.2;eor
       4104;20250412;    3;   9.3;   2.1;    3;   0.0;   0;   11.800;   0;   6.1;   7.7;  969.88;   12.6;   56.96;   21.7;    2.7;    0.4;eor
       4104;20250413;    3;   6.4;   1.3;    3;   0.1;   6;    2.133;   0;   7.0;   9.8;  965.70;   12.5;   69.38;   20.5;    4.4;    2.0;eor
       4104;20250414;    3;   6.9;   1.8;    3;   0.1;   6;    5.350;   0;   8.0;  12.5;  965.59;   14.7;   76.33;   22.5;   10.1;    8.4;eor
       4104;20250415;    3;   7.3;   2.3;    3;   0.0;   0;    7.567;   0;   6.9;  11.2;  958.73;   15.7;   66.00;   24.9;    9.0;    5.2;eor
       4104;20250416;    3;  10.9;   2.8;    3;   0.0;   0;    9.550;   0;   7.4;  10.4;  963.05;   17.5;   58.63;   27.0;    7.2;    3.9;eor
       4104;20250417;    3;  14.5;   2.7;    3;   2.1;   6;    4.250;   0;   7.2;  11.3;  962.05;   14.9;   70.42;   25.5;    9.2;    6.4;eor
       4104;20250418;    3;   9.5;   2.7;    3;   2.1;   6;    0.000;   0;   7.8;   9.5;  968.83;    9.0;   82.88;   11.8;    7.6;    7.4;eor
       4104;20250419;    3;   7.1;   1.8;    3;   0.0;   0;    9.783;   0;   6.0;   9.8;  966.22;   11.6;   73.46;   18.1;    7.3;    5.9;eor
       4104;20250420;    1;  12.8;   2.1;    1;   0.0;   6;    7.850;   0;   7.2;   9.5;  963.52;   14.3;   62.79;   23.8;    5.6;    3.7;eor
       4104;20250421;    1;   7.1;   1.3;    1;   0.0;   6;    3.750;   0;   7.1;   9.4;  968.65;   12.8;   65.50;   19.6;    9.1;    6.2;eor
       4104;20250422;    1;   6.3;   1.3;    1;   0.0;   0;    5.317;   0;   5.8;   9.5;  974.54;   12.4;   68.38;   20.1;    5.8;    3.6;eor
       4104;20250423;    1;   9.9;   2.0;    1;   7.1;   6;    8.650;   0;   6.3;   9.7;  970.99;   13.5;   66.96;   23.2;    4.4;    2.5;eor
       4104;20250424;    1;   9.1;   2.6;    1;   3.6;   6;    1.250;   0;   7.9;  10.5;  971.44;   11.7;   77.46;   16.7;    9.4;    7.8;eor
       4104;20250425;    1;   6.4;   1.4;    1;   1.7;   6;    0.000;   0;   7.7;  11.3;  973.53;    9.9;   92.92;   11.8;    8.6;    8.6;eor
       4104;20250426;    1;   8.6;   2.5;    1;   0.0;   0;    4.817;   0;   7.7;   9.5;  976.44;   11.9;   69.33;   18.0;    7.6;    4.4;eor
       4104;20250427;    1;   6.4;   2.4;    1;   0.0;   0;   12.200;   0;   5.3;   7.8;  979.16;   12.5;   57.00;   20.7;    4.6;    2.3;eor
       4104;20250428;    1;   5.9;   1.6;    1;   0.0;   0;   12.600;   0;   6.0;   9.0;  980.76;   14.1;   60.63;   24.2;    4.1;    2.9;eor
       4104;20250429;    1;   4.8;   1.8;    1;   0.0;   0;   11.900;   0;   0.1;  10.1;  980.10;   16.4;   56.88;   26.0;    7.4;    5.4;eor
       4104;20250430;    1;   5.0;   1.6;    1;   0.0;   0;   12.483;   0;   2.3;   9.1;  978.70;   16.5;   54.04;   27.3;    5.8;    4.5;eor
       4104;20250501;    1;   6.2;   1.5;    1;   0.0;   0;   12.617;   0;   0.4;  10.1;  976.80;   17.1;   57.29;   27.1;    6.9;    5.6;eor
       4104;20250502;    1;   7.5;   1.4;    1;   0.0;   0;   12.250;   0;   2.0;  10.8;  973.40;   18.6;   56.46;   29.2;    7.7;    6.4;eor
       4104;20250503;    1;  14.2;   2.1;    1;   5.7;   6;    1.683;   0;   7.0;  13.6;  968.02;   16.0;   75.00;   21.8;   12.1;    9.7;eor
       4104;20250504;    1;   8.0;   1.5;    1;   2.6;   6;    0.867;   0;   7.8;  11.5;  966.30;   11.6;   83.92;   15.0;    9.1;    8.6;eor
       4104;20250505;    1;  11.2;   2.8;    1;   1.2;   6;    0.000;   0;   7.8;   8.1;  968.54;    8.5;   73.38;   10.8;    6.9;    6.7;eor
       4104;20250506;    1;   8.2;   2.0;    1;   0.0;   0;    4.133;   0;   8.0;   7.2;  971.78;   10.0;   61.25;   16.1;    4.3;    1.8;eor
       4104;20250507;    1;  10.8;   3.0;    1;   0.0;   6;    7.050;   0;   6.3;   7.1;  971.85;   10.5;   58.58;   17.7;    1.7;    0.2;eor
       4104;20250508;    1;   6.6;   2.0;    1;   0.0;   6;    0.000;   0;   8.0;   7.4;  971.75;    9.8;   61.54;   12.9;    6.0;    2.8;eor
       4104;20250509;    1;  10.6;   2.6;    1;   0.0;   0;   12.617;   0;   2.4;   5.9;  975.29;    9.8;   51.50;   17.5;    1.7;   -0.5;eor
       4104;20250510;    1;   5.7;   1.7;    1;   0.0;   0;   12.683;   0;   3.9;   6.3;  975.99;   11.2;   52.96;   21.0;    0.4;   -0.9;eor
       4104;20250511;    1;   9.6;   2.7;    1;   0.0;   0;   12.800;   0;   1.3;   7.4;  971.99;   13.6;   51.83;   22.0;    4.0;    1.9;eor
       4104;20250512;    1;   6.5;   1.9;    1;   0.0;   0;   12.050;   0;   1.4;   7.4;  970.42;   13.3;   51.38;   22.0;    5.0;    2.4;eor
       4104;20250513;    1;   9.5;   1.8;    1;   0.0;   0;   12.933;   0;   0.2;   6.9;  973.74;   13.2;   50.21;   22.7;    3.7;    1.7;eor
       4104;20250514;    1;   8.2;   1.8;    1;   0.0;   0;   12.850;   0;   6.2;   7.6;  972.06;   14.9;   50.63;   25.6;    3.3;    1.9;eor
       4104;20250515;    1;  11.1;   2.7;    1;   0.0;   0;    6.100;   0;   5.0;   7.2;  970.46;   12.3;   51.67;   19.2;    4.4;    2.4;eor
       4104;20250516;    1;   7.8;   1.5;    1;   1.5;   6;    1.950;   0;   7.4;   7.4;  973.09;   10.3;   61.83;   18.3;    2.8;    1.0;eor
       4104;20250517;    1;   9.5;   1.7;    1;   0.0;   6;    4.500;   0;   6.8;   9.1;  970.93;   12.0;   67.92;   19.8;    7.6;    5.1;eor
       4104;20250518;    1;  12.6;   2.8;    1;   0.1;   6;    6.767;   0;   4.5;   8.9;  970.86;   13.0;   60.67;   20.0;    6.3;    3.2;eor
       4104;20250519;    1;   7.9;   1.4;    1;   0.0;   0;   10.050;   0;   2.0;   8.6;  974.44;   13.2;   60.88;   22.5;    3.1;    1.5;eor
       4104;20250520;    1;   5.6;   1.5;    1;   0.0;   0;   12.383;   0;   5.2;  10.2;  972.31;   15.7;   61.13;   25.7;    5.5;    3.6;eor
       4104;20250521;    1;  14.9;   1.9;    1;   1.1;   6;    6.717;   0;   7.0;  11.5;  968.74;   15.4;   69.71;   24.1;    8.4;    6.9;eor
       4104;20250522;    1;   9.7;   1.9;    1;   0.0;   6;    0.600;   0;   7.0;  10.7;  967.59;   12.1;   75.33;   16.4;    4.9;    1.8;eor
       4104;20250523;    1;   9.2;   1.6;    1;   0.0;   0;    5.733;   0;   4.7;   6.6;  972.19;    9.6;   59.08;   18.0;    1.7;   -0.1;eor
       4104;20250524;    1;   9.1;   1.5;    1;   0.6;   6;    9.117;   0;   4.2;   6.3;  974.50;   10.9;   52.54;   20.1;    0.9;   -0.8;eor
       4104;20250525;    1;   6.1;   1.9;    1;   6.9;   6;    0.017;   0;   8.0;  11.6;  972.57;   10.5;   89.58;   14.4;    5.9;    4.4;eor
       4104;20250526;    1;  10.0;   2.5;    1;   0.0;   6;    9.017;   0;   6.4;  11.1;  974.10;   15.2;   67.04;   21.4;    8.2;    6.2;eor
       4104;20250527;    1;   7.6;   1.6;    1;   0.4;   6;    5.367;   0;   8.0;  10.1;  977.23;   14.0;   65.04;   20.9;    6.0;    4.5;eor
       4104;20250528;    1;  12.3;   3.1;    1;   5.7;   6;    1.383;   0;   7.4;  13.1;  974.23;   13.8;   82.38;   16.7;   10.4;    8.3;eor
       4104;20250529;    1;  10.2;   2.3;    1;   0.0;   6;    6.150;   0;   6.9;  11.4;  978.75;   15.1;   68.54;   21.4;   10.2;    8.0;eor
       4104;20250530;    1;   9.0;   1.8;    1;   0.0;   0;    6.967;   0;   4.6;  13.6;  978.48;   19.9;   61.00;   27.7;   12.8;   11.1;eor
       4104;20250531;    1;   6.0;   1.6;    1;   0.0;   0;   11.983;   0;   3.0;  14.3;  976.04;   21.4;   60.54;   31.9;   10.4;    9.0;eor
       4104;20250601;    1;   7.0;   1.5;    1;   2.3;   6;    3.183;   0;   7.8;  16.5;  973.12;   20.2;   70.17;   27.1;   15.2;   15.0;eor
       4104;20250602;    1;   5.4;   1.5;    1;   8.8;   6;    0.883;   0;   7.9;  17.6;  973.32;   17.5;   88.50;   22.1;   13.9;   13.6;eor
       4104;20250603;    1;   6.1;   1.4;    1;   0.2;   6;    2.583;   0;   7.6;  16.2;  972.56;   17.6;   81.25;   23.8;   12.8;   12.1;eor
       4104;20250604;    1;  19.5;   2.3;    1;  24.7;   6;    6.517;   0;   7.3;  17.3;  968.90;   19.8;   76.79;   27.6;   14.4;   14.6;eor
       4104;20250605;    1;   6.3;   2.1;    1;   3.6;   6;    0.083;   0;   7.5;  16.4;  971.63;   16.2;   88.88;   19.0;   14.0;   13.1;eor
       4104;20250606;    1;  11.9;   2.7;    1;   3.7;   6;    4.000;   0;   6.9;  16.3;  971.39;   17.9;   81.46;   25.6;   13.9;   13.6;eor
       4104;20250607;    1;   8.3;   2.1;    1;   9.7;   6;    0.233;   0;   7.8;  16.5;  971.09;   15.4;   93.79;   20.2;   12.8;   11.6;eor
       4104;20250608;    1;  16.5;   3.9;    1;   0.5;   6;    5.517;   0;   6.2;  12.6;  972.72;   14.5;   76.79;   18.9;    8.7;    7.2;eor
       4104;20250609;    1;   6.6;   1.5;    1;   0.0;   0;   11.667;   0;   4.6;  10.0;  980.61;   14.0;   65.42;   21.4;    7.0;    5.3;eor
       4104;20250610;    1;   7.7;   2.1;    1;   0.0;   0;    8.067;   0;   4.8;  11.9;  975.30;   16.4;   66.29;   24.2;    6.7;    5.7;eor
       4104;20250611;    1;   6.6;   1.8;    1;   0.0;   0;   12.633;   0;   2.9;  11.2;  976.73;   18.1;   56.17;   25.0;   11.1;    8.9;eor
       4104;20250612;    1;   6.0;   1.7;    1;   0.0;   0;   13.817;   0;   0.0;  11.9;  977.01;   18.6;   58.21;   26.9;    9.6;    7.7;eor
       4104;20250613;    1;   6.3;   1.8;    1;   0.0;   0;   13.800;   0;   4.8;  13.0;  979.33;   20.5;   56.38;   28.5;   10.2;    9.1;eor
       4104;20250614;    1;   6.6;   1.7;    1;   0.0;   0;   13.183;   0;   1.0;  12.3;  977.56;   21.9;   50.25;   30.0;   12.5;   11.2;eor
       4104;20250615;    1;  12.9;   1.7;    1;  11.3;   6;    9.050;   0;   4.3;  17.5;  975.64;   22.0;   67.42;   32.0;   17.1;   14.3;eor
       4104;20250616;    1;  11.8;   2.0;    1;   0.0;   0;    5.533;   0;   6.9;  14.6;  981.35;   18.3;   71.75;   25.7;   13.6;   12.1;eor
       4104;20250617;    1;   4.7;   1.4;    1;   0.0;   0;   12.533;   0;   4.3;  13.2;  982.05;   18.8;   64.33;   26.9;   10.7;   10.0;eor
       4104;20250618;    1;   5.6;   1.2;    1;   0.0;   0;   13.833;   0;   4.3;  14.9;  979.30;   20.5;   65.29;   28.9;   11.1;   10.3;eor
       4104;20250619;    1;   7.6;   1.8;    1;   0.0;   0;   13.250;   0;   1.3;  14.9;  978.88;   22.1;   59.79;   30.8;   12.9;   11.9;eor
       4104;20250620;    1;   6.2;   1.8;    1;   0.0;   0;   13.983;   0;   0.8;  11.1;  980.38;   20.0;   51.04;   28.5;   11.9;   10.3;eor
       4104;20250621;    1;   6.9;   1.7;    1;   0.0;   0;   14.000;   0;   0.0;  10.6;  979.14;   20.1;   48.67;   29.6;   10.3;    8.7;eor
       4104;20250622;    1;   7.2;   1.9;    1;   2.0;   6;   13.950;   0;   3.3;  11.9;  975.92;   21.8;   49.75;   31.4;   10.1;    9.1;eor
       4104;20250623;    1;  17.3;   3.2;    1;   0.4;   6;    7.017;   0;   5.1;  15.2;  970.60;   21.9;   59.29;   31.2;   15.3;   12.5;eor
       4104;20250624;    1;  13.1;   3.6;    1;   0.0;   0;   12.467;   0;   2.0;  12.6;  972.18;   22.5;   49.79;   30.5;   14.8;   11.7;eor
       4104;20250625;    1;  10.5;   2.0;    1;   0.0;   0;   13.667;   0;   0.0;  14.2;  971.75;   25.1;   48.17;   33.8;   16.0;   13.6;eor
       4104;20250626;    1;  10.0;   2.3;    1;   0.3;   6;    3.367;   0;   6.7;  17.0;  972.68;   22.3;   65.50;   30.7;   15.2;   14.0;eor
       4104;20250627;    1;  12.5;   2.1;    1;   2.6;   6;    7.400;   0;   5.4;  17.9;  979.19;   20.8;   74.00;   27.9;   16.3;   14.1;eor
       4104;20250628;    1;   9.0;   1.6;    1;   0.0;   0;   10.317;   0;   3.3;  17.4;  981.68;   23.6;   62.67;   32.2;   15.9;   14.4;eor
       4104;20250629;    1;   7.8;   1.4;    1;   0.0;   0;   13.233;   0;   0.8;  16.8;  979.28;   25.4;   56.92;   35.7;   15.6;   14.3;eor
       4104;20250630;    1;   7.4;   2.0;    1;   0.0;   0;   13.850;   0;   1.6;  15.8;  976.32;   25.6;   51.17;   34.4;   17.2;   15.0;eor
       4104;20250701;    1;   6.6;   1.9;    1;   0.0;   0;   13.783;   0;   0.0;  13.0;  975.13;   24.9;   43.79;   34.2;   15.4;   13.7;eor
